Date,unmpl_fl,30ymtgR_fl,10yinfR,10ry_us,serv2debtsa_us,effmtgR_us,cnsmcrdtout_us,cnsmconf_fl,fedfund,hhdebt2inc,umpl_us,payroll_us,yc530,ois_us
2022-09-30,2.8,6.96,2.369,1.6685,9.836661,3.42,10.089999999999918,124.6,3.08,100.77,3.53,0.255,-31.76,62.909999999999975
2022-10-31,2.9,7.15,2.7636,1.5309,9.836661,3.42,12.920000000000073,112.6,3.08,100.77,3.53,0.361,-6.792,51.29999999999999
2022-11-30,2.8,6.66,2.649,1.2356,9.836661,3.42,12.279999999999973,116.8,3.83,100.77,3.53,0.258,-0.421,24.31000000000001
2022-12-31,2.8,6.7,2.526,1.5672,9.890297,3.48,13.86999999999989,106.4,4.33,99.72,3.57,0.136,-4.175,19.55
2023-01-31,2.8,6.37,2.4535,1.259,9.890297,3.48,8.540000000000191,116.6,4.33,99.72,3.57,0.482,1.33,9.799999999999986
2023-02-28,2.8,7.07,2.586,1.54,9.890297,3.48,5.369999999999891,114.5,4.57,99.72,3.57,0.287,-26.922,21.199999999999974
2023-03-31,2.8,6.83,2.579,1.1393,9.708416,3.55,14.1099999999999,103.6,4.83,96.81,3.5,0.146,7.144,1.330000000000009
2023-04-30,2.7,6.89,2.4726,1.2105,9.708416,3.55,11.480000000000018,111.9,4.83,96.81,3.5,0.278,18.709,15.57000000000004
2023-05-31,2.8,7.1,2.4615,1.4745,9.708416,3.55,7.900000000000091,110.3,5.08,96.81,3.5,0.303,10.299,15.169999999999995
2023-06-30,2.8,7.17,2.5458,1.614,9.703748,3.6,6.329999999999927,121.5,5.08,96.06,3.57,0.24,-29.779,3.369999999999962
2023-07-31,2.9,7.33,2.6275,1.5827,9.703748,3.6,9.920000000000073,127.7,5.33,96.06,3.57,0.184,-16.959,11.020000000000074
2023-08-31,3.0,7.58,2.5284,1.8658,9.703748,3.6,11.539999999999964,118.9,5.33,96.06,3.57,0.21,-4.419,3.769999999999918
2023-09-30,3.0,7.76,2.613,2.2286,9.78087,3.74,6.75,113.6,5.33,95.84,3.7,0.246,8.662,-1.4599999999999724
2023-10-31,3.1,8.1,2.6614,2.5124,9.78087,3.74,4.480000000000018,110.6,5.33,95.84,3.7,0.165,23.774,-0.509999999999966
2023-11-30,3.1,7.54,2.4938,2.0871,9.78087,3.74,13.490000000000009,117.7,5.33,95.84,3.7,0.182,22.514,-3.8100000000000023
2023-12-31,3.1,6.95,2.4145,1.7056,9.83,3.8,6.2999999999999545,111.0,5.33,95.24,3.73,0.29,17.851,-5.710000000000015
2024-01-31,3.1,6.92,2.456,1.6645,9.83,3.8,9.289999999999964,122.6,5.33,95.24,3.73,0.256,33.328,0.6099999999999994
2024-02-29,3.1,7.28,2.5095,1.9253,9.83,3.8,11.0300000000002,109.5,5.33,95.24,3.73,0.236,13.239,2.719999999999967
2024-03-31,3.2,7.2,2.545,1.8736,9.78,3.83,0.6099999999999,108.0,5.33,93.81,3.8,0.31,12.844,-2.37999999999996
2024-04-30,3.3,7.56,2.625,2.2737,9.78,3.83,0.6099999999999,107.4,5.33,93.81,3.8,0.108,6.674,3.4399999999999764
2024-05-31,3.3,7.29,2.6072,2.1466,9.78,3.83,8.430000000000064,100.8,5.33,93.81,3.8,0.216,13.846,-0.07999999999999119
2024-06-30,3.3,7.24,2.5425,2.107,9.78,3.92,-0.4900000000000091,111.0,5.33,93.4,4.0,0.118,17.999,-2.6200000000000223
2024-07-31,3.3,7.02,2.4443,1.7992,9.78,3.92,10.600000000000136,112.9,5.33,93.4,4.0,0.144,38.883,-10.29
2024-08-31,3.3,6.79,2.386,1.7502,9.78,3.92,-1.3600000000001273,108.4,5.33,93.4,4.0,0.159,49.107,-23.239999999999927
2024-09-30,3.3,6.67,2.4013,1.5929,9.78,3.92,0.0,99.6,4.83,93.4,4.2,0.254,55.886,-39.82000000000001
