Date,CREDIT SCORE RANGE NUM,FL_mnth_escrow_pmt_amt_avg,FL_orig_dti,FL_Bal,FL_cur_ltv,FL_curr2orgltv_diff,FL_60
2013-03-01,3.0,0.2530501009100057,35.43699482,-0.7667889629283148,-0.7858345223122499,-12.473481384301682,5.4791879
2013-04-01,3.0,0.92030552636759,35.46015256,0.1306105169149535,-1.6984819334796633,-19.49349813606642,5.2572171
2013-05-01,3.0,0.2621043948962351,35.42405345,-1.0318554453995856,-1.545137557090819,-22.33245950115216,5.0036386
2013-06-01,3.0,0.1598927820662074,35.34108297,-1.5908658200816148,-1.7697840914785612,-31.594177151897615,5.0501583000000005
2013-07-01,3.0,-0.6123908261638429,35.30344727,0.1471573024887298,-0.8656052573432736,-23.726462297612805,5.2714613
2013-08-01,3.0,0.3374432271597857,35.27079304,-2.369944154615911,-1.5317129377794525,-51.1634438789608,5.132325799999999
2013-09-01,3.0,0.1647887011047367,35.25558158,-0.1606212075371171,-0.7088497589428816,-39.66841145065346,5.1733585
2013-10-01,3.0,0.2636755761973317,35.31329619,-1.2228756278840085,-0.3695887136776171,-34.4069368942081,4.9223459
2013-11-01,3.0,0.3574811083067861,35.25383794,-1.4257175429360252,-0.8998139626000939,-176.30207151674676,4.808498800000001
2013-12-01,3.0,0.8854525963201372,35.18453103,-0.6881190405591607,-0.7898685615467992,0.0,4.6278836
2014-01-01,3.0,1.5482541735188264,35.17742058,-0.6169913958153743,-0.559228207696107,72.30991471346954,4.5503902
2014-02-01,3.0,1.6510423170622697,35.15467359,-1.1956992751156856,-0.5819757579170568,39.93599165580023,4.3851689
2014-03-01,3.0,0.8374328729604786,35.03690328,-0.8670338898166023,-0.8670463257908206,39.90042711606353,4.2788263
2014-04-01,3.0,0.0153776225268184,34.99827035,-0.6014017380204391,-1.0818877997472574,35.01408488243942,4.3100236
2014-05-01,3.0,-0.6579822544694743,34.99113728,-0.8097891368566092,-0.9728619935562648,23.372428991126345,4.3325158
2014-06-01,3.0,0.0885893962779478,34.99819841,-0.5488097518816675,-0.9973654349432736,18.638819727532702,4.3387508
2014-07-01,3.0,0.1474448371546926,34.98546498,-0.7022476830236557,-0.5131396494708256,10.61677100136446,4.291453
2014-08-01,3.0,0.0390460570069195,34.95878716,-0.6308736159547466,-0.5624349953579173,7.502577991612506,4.3137084
2014-09-01,3.0,0.7224899254625188,34.94240694,-1.4157094432743658,-0.7940717925691279,10.929267032743008,4.255937299999999
2014-10-01,3.0,-0.6785941004745659,34.93028741,-2.208262856120099,-0.5607520430354406,6.775266997385651,4.247669
2014-11-01,3.0,-0.3343255980147124,34.93437908,-0.7075057648460018,-0.7415060496620574,7.921994227601403,4.4388099
2014-12-01,3.0,0.5600969108833783,34.92669412,-0.7330666034919924,-0.7669719078632633,6.903418066996892,4.3371135
2015-01-01,3.0,1.5513331813111286,34.8896103,-0.6558194726469245,-1.9244844474975888,6.51578581912293,4.253972
2015-02-01,3.0,-0.2239107521176289,34.84590064,-0.633854727089925,-0.3748774467651037,3.0724641241575004,4.0855595000000005
2015-03-01,3.0,0.3211019972934631,34.82391345,-0.7899987376316376,-1.0554002355898575,8.10137061889291,3.7850873
2015-04-01,3.0,0.1365456377005058,34.77331439,-1.0516125725816208,-1.1480180272287837,7.606156386106848,3.7083958
2015-05-01,3.0,0.1245696392971151,34.72470562,-0.8289149840668197,-1.2230026458843604,7.798816857744824,3.6225616
2015-06-01,3.0,0.1433957420164558,34.69885449,-0.9708124903622588,-1.0574081036916154,6.139069318275471,3.5015179
2015-07-01,3.0,-0.497396696967868,34.69493048,2.6635123922365707,-0.6246537855403568,2.8565241761122953,3.3556909000000004
2015-08-01,3.0,-0.2136243408604783,34.69418887,-0.6103253721658459,-0.6312138127287146,3.2707113060427675,3.3353425
2015-09-01,3.0,0.1128827406499384,34.69019728,-0.4682361935553241,-0.6239163089127477,3.145888291806767,3.3507534
2015-10-01,3.0,0.2568500305793235,34.67324168,0.8903804546753287,-0.1412255593626691,1.5552326215162815,3.4023517000000005
2015-11-01,3.0,-0.3446881268172998,34.67005901,-0.5816088917508342,-0.6686850751884701,3.2657735890973747,3.3918654
2015-12-01,3.0,0.5007360267593001,34.66204883,-0.7422209735764381,-0.7477478018970032,3.3409130211394493,3.2956665000000003
2016-01-01,3.0,0.3314208057275379,34.66509069,-0.4734320349205861,-0.639634199720135,2.6757875646013805,3.3461076
2016-02-01,3.0,0.3105149434027738,34.67096912,-0.2588677799585144,-0.5251864543806906,2.038618360383481,3.1097264
2016-03-01,3.0,0.1412937697040601,34.68023405,-0.4880235277651554,-0.6432543731301005,2.5473032905891984,3.0078993
2016-04-01,3.0,0.5008781757593181,34.68484532,-0.4598147858259729,-0.9955287247686928,2.892307216524441,3.0256435
2016-05-01,3.0,-0.277643595313372,34.6893676,-0.4997294484476935,-0.8790380004649866,3.4969936078389297,3.0115537000000003
2016-06-01,3.0,0.0495571939127085,34.69634749,-0.3883400315956737,-0.6654087706141373,2.3993451463339466,2.8978083000000003
2016-07-01,3.0,0.088575201713085,34.70491934,-0.4182663857842241,-0.403929130135967,1.5147387495894522,2.9093473000000003
2016-08-01,3.0,0.4760357097295524,34.71842876,-0.2398896753190439,-0.5132293512337623,1.5892905728752318,2.8216283
2016-09-01,3.0,0.5653840233884803,34.71985226,0.7253408136565425,-0.2698008035102275,1.4875282427985217,2.7970902
2016-10-01,3.0,1.7035159123494632,35.00582315,9.625713007785782,1.0548388963684814,0.8855574482634406,2.8011847999999997
2016-11-01,3.0,0.1165605316981231,34.98353396,-0.0835068240896523,-0.2549831088840313,0.7182868138685387,2.8255023
2016-12-01,3.0,0.3647104833111214,34.97897495,-0.279641913202855,-0.3321109037835227,0.9527239510319584,2.7440461999999997
2017-01-01,3.0,0.3981266771194841,35.00094865,-0.0380870909875688,-0.2144118050946594,0.6833453900179319,2.6090905
2017-02-01,3.0,0.6616694060124272,34.98034814,-0.2417515245342629,-0.4108991226944304,1.2812370897336458,2.4901365
2017-03-01,3.0,-0.3295023557980839,35.00997092,0.1376705137326392,-0.2499784535997206,0.9901376376440394,2.2524082
2017-04-01,3.0,0.0716234090182782,35.09069159,0.1278139016230524,-0.5208490892325405,1.7857052964838864,2.1991975
2017-05-01,3.0,0.3953606151409248,35.07699352,0.2244512205083417,-0.4527238024085667,1.350904567117207,2.1094482
2017-06-01,3.0,0.0462242383106675,35.12020201,0.3530675283123631,-0.2021853003413817,0.9538165672745494,2.0530977
2017-07-01,3.0,0.2134892518323907,35.13552129,0.2818496894192504,-0.2025527998597097,0.6667765032351708,1.9958
2017-08-01,3.0,0.6043192548575832,35.21620606,0.1114733464829879,-0.1569429763422778,0.4925663388454068,1.9845316
2017-09-01,3.0,0.4591027000989723,35.19749616,0.0539502626482865,-0.5235428681215414,1.80759756143528,2.6182774
2017-10-01,3.0,-0.1645796884821159,35.21976265,-0.0040597596627907,-0.1437558096379003,0.4800112894430072,4.5894556
2017-11-01,3.0,0.0696997850759173,35.30486857,0.2077060533900706,-0.2073838823872625,0.5943342937098626,7.0675444
2017-12-01,3.0,0.9521476644120274,35.35103691,2.3127427937854996,0.0700556461909453,-0.4202900876003894,6.8501515
2018-01-01,3.0,2.001477056912183,35.39357074,-0.0384642584110255,-0.2992923890357279,1.0482969820851002,6.2267652
2018-02-01,3.0,0.4302685430721696,35.42087424,0.086806420077439,-0.4804354614626154,1.172755194550178,5.928208
2018-03-01,3.0,0.306558414462698,35.46458615,0.0680916975631379,-0.2549861355094902,0.7697213169142448,5.1980177
2018-04-01,3.0,-0.1100861253313324,35.50881738,-0.1865856785576868,-0.407585404999273,1.2711827369446982,4.6426823
2018-05-01,3.0,0.2622891999623906,35.52711333,-0.0979554013244727,-0.1606996692228115,0.3600608076473418,4.043822
2018-06-01,3.0,0.2821724196415079,35.57618866,0.1217220133077742,-0.2302248132438619,0.8196191255463362,3.3862198
2018-07-01,3.0,0.4192962929193372,35.61554441,-0.1698855663291172,-0.0318844872494681,0.1952389526804749,2.8447153
2018-08-01,3.0,0.3683082892373779,35.65147676,0.2445438807657502,-0.1289309405146969,0.5343445951839018,2.4323167
2018-09-01,3.0,-0.106275259159483,35.71049634,0.4479088656195411,0.0368744890727648,-0.0402671666472913,2.2709886
2018-10-01,3.0,0.8374781422543865,35.72931135,0.4688833464171892,-0.0935660572964131,0.0880716290974497,2.1072178
2018-11-01,3.0,-0.3474444140192169,35.72383841,0.2325019618136772,0.0246042467394634,0.0780739840244029,2.0247826
2018-12-01,3.0,0.5401965737203485,35.74980425,0.7186993601524323,0.1183633549108722,-0.3665239277041909,2.024438
2019-01-01,3.0,2.882846294125221,35.75728467,3.0981749085852224,0.3479781920860699,-0.4285548875084044,1.9373221
2019-02-01,3.0,1.7797541927072655,35.76754089,0.2994806320398089,-0.0512181591395927,0.225751581656006,1.8551026
2019-03-01,3.0,-0.0286218342324673,35.7893346,1.4108745474893385,0.1495834523571477,0.2468531201398681,1.7939894
2019-04-01,3.0,0.1620328183732115,35.79024842,0.1952256214956251,0.0424895913371049,0.1013296656917277,1.6940861000000005
2019-05-01,3.0,1.3162863314086868,35.7659633,0.3737997137267203,0.160645876389039,0.1548143062145877,1.6321606999999998
2019-06-01,3.0,0.3517499832284565,35.78238855,0.3590470224136539,0.0471919470454716,0.045271805931738,1.6384192999999998
2019-07-01,3.5,0.1576451780245326,35.77582157,0.3094556394678206,-0.0332433348958965,0.1146643796000012,1.6136241999999998
2019-08-01,3.5,0.1381914937973407,35.77914403,0.4021926586123298,-0.1221607256134444,0.3351753361099882,1.6276598
2019-09-01,3.5,0.3818790480712721,35.77510475,0.2945563786513205,-0.1362883113995846,0.5062433512357429,1.6675249
2019-10-01,3.5,0.0451772686631101,35.78513338,0.1057660750249353,0.1407578250412448,-0.4871668641727727,1.6310497
2019-11-01,3.5,0.4444511234877586,35.35664193,2.316715817219191,0.2320323671730672,-1.485270833712811,1.6475015999999998
2019-12-01,3.5,1.6773447364142606,35.33711467,0.7920309195302394,-1.5668266208449724,1.531432434979479,1.6088603
2020-01-01,3.0,2.744610680863592,35.01909003,3.437914941338318,0.6641571770812776,-1.0379485161113051,1.6162800000000002
2020-02-01,3.5,1.5802940399874368,35.01504375,-0.1884932277897921,-0.2234341672849591,0.3596570429911621,1.5394659
2020-03-01,3.5,0.5211873562866959,35.00032912,-0.2585408739172977,-0.2235763461366213,0.1755069058717528,1.5583878
2020-04-01,3.5,0.2861435900552909,34.98057357,-0.2535901182402006,-0.3224328884618607,0.69222550831085,2.1598968
2020-05-01,3.5,-0.1792974795386927,34.96294808,2.3277957365012867,0.2784565387128063,-0.827673126901503,6.933479500000001
2020-06-01,3.5,0.6492138818175827,34.93018629,-0.2069785466963171,-0.0893180310821936,-0.0804173725770203,8.7293932
2020-07-01,3.5,-0.3801794982765049,34.90274203,-0.0567189876626982,-0.1241264606389832,-0.07507395233995,8.3275778
2020-08-01,3.5,-0.6181696233597049,34.87053273,0.3753739326140231,-0.3721652742101204,0.603195616605108,8.1710126
2020-09-01,3.5,0.1259611279136212,34.80989684,0.2696087069503097,1.5641818200562752,-1.406876412302597,7.860116
2020-10-01,3.5,0.2833326257374461,34.73232624,-0.0766168694518944,-0.4584825493299772,0.3707267352763346,7.401122
2020-11-01,3.5,-0.095390410350425,34.70482417,0.4957793019375443,-0.3140986748604194,0.4427941604309619,7.187231
2020-12-01,3.5,1.1990552854939789,34.6624586,-0.1500414495359691,-0.5382299948357213,0.5088010744066731,6.8419474
2021-01-01,3.5,2.480115207064295,34.62292654,0.1322757786871253,-0.5613416719104823,1.0202074373643617,6.6098771
2021-02-01,3.5,1.4951580073726851,34.59018536,0.685357040147925,-0.5646510477440936,1.003431826262421,6.4110949999999995
2021-03-01,3.5,0.743945969717518,34.54339396,0.3855831607824581,-0.9347995452478088,1.6541159803523706,5.7671386
2021-04-01,3.5,-0.3796246636853079,34.64390656,0.3864368452156603,-1.3309915987743468,2.823342060689864,5.249022200000001
